state,district,name,party,incumbent,winner,type of contribution,amount,percentage
Indiana,IN01,Mark Leyva,R,False,False,Candidate self-financing,0,0.0
Indiana,IN01,Mark Leyva,R,False,False,Other,0,0.0
Indiana,IN02,Jackie Walorski,R,True,True,Small Individual Contributions (≤ $200),75088,0.0315
Indiana,IN02,Jackie Walorski,R,True,True,Large Individual Contributions,689795,0.2894
Indiana,IN02,Jackie Walorski,R,True,True,PAC Contributions*,1342908,0.5634
Indiana,IN02,Jackie Walorski,R,True,True,Candidate self-financing,0,0.0
Indiana,IN02,Jackie Walorski,R,True,True,Other,275676,0.1157
Indiana,IN02,Pat Hackett,D,False,False,Small Individual Contributions (≤ $200),156261,0.1772
Indiana,IN02,Pat Hackett,D,False,False,Large Individual Contributions,682562,0.774
Indiana,IN02,Pat Hackett,D,False,False,PAC Contributions*,43350,0.0492
Indiana,IN02,Pat Hackett,D,False,False,Candidate self-financing,0,0.0
Indiana,IN02,Pat Hackett,D,False,False,Other,-285,-0.0003
Indiana,IN03,Jim Banks,R,True,True,Small Individual Contributions (≤ $200),130779,0.10880000000000001
Indiana,IN03,Jim Banks,R,True,True,Large Individual Contributions,403198,0.3353
Indiana,IN03,Jim Banks,R,True,True,PAC Contributions*,678025,0.5638000000000001
Indiana,IN03,Jim Banks,R,True,True,Candidate self-financing,0,0.0
Indiana,IN03,Jim Banks,R,True,True,Other,-9492,-0.0079
Indiana,IN03,Chip Coldiron,D,False,False,Small Individual Contributions (≤ $200),54000,0.5740999999999999
Indiana,IN03,Chip Coldiron,D,False,False,Large Individual Contributions,34506,0.3669
Indiana,IN03,Chip Coldiron,D,False,False,PAC Contributions*,4600,0.0489
Indiana,IN03,Chip Coldiron,D,False,False,Candidate self-financing,950,0.0101
Indiana,IN03,Chip Coldiron,D,False,False,Other,0,0.0
Indiana,IN04,Jim Baird,R,True,True,Small Individual Contributions (≤ $200),7152,0.0218
Indiana,IN04,Jim Baird,R,True,True,Large Individual Contributions,104020,0.31739999999999996
Indiana,IN04,Jim Baird,R,True,True,PAC Contributions*,221475,0.6758
Indiana,IN04,Jim Baird,R,True,True,Candidate self-financing,0,0.0
Indiana,IN04,Jim Baird,R,True,True,Other,-4920,-0.015
Indiana,IN04,Joe Mackey,D,False,False,Small Individual Contributions (≤ $200),18828,0.42229999999999995
Indiana,IN04,Joe Mackey,D,False,False,Large Individual Contributions,19744,0.4428
Indiana,IN04,Joe Mackey,D,False,False,PAC Contributions*,200,0.0045000000000000005
Indiana,IN04,Joe Mackey,D,False,False,Candidate self-financing,25,0.0006
Indiana,IN04,Joe Mackey,D,False,False,Other,5788,0.1298
Indiana,IN05,Christina Hale,D,False,False,Small Individual Contributions (≤ $200),636268,0.15869999999999998
Indiana,IN05,Christina Hale,D,False,False,Large Individual Contributions,2405129,0.5997
Indiana,IN05,Christina Hale,D,False,False,PAC Contributions*,646016,0.1611
Indiana,IN05,Christina Hale,D,False,False,Candidate self-financing,5700,0.0014000000000000002
Indiana,IN05,Christina Hale,D,False,False,Other,317257,0.0791
Indiana,IN05,Victoria Spartz,R,False,True,Small Individual Contributions (≤ $200),551594,0.17679999999999998
Indiana,IN05,Victoria Spartz,R,False,True,Large Individual Contributions,907954,0.29109999999999997
Indiana,IN05,Victoria Spartz,R,False,True,PAC Contributions*,307920,0.0987
Indiana,IN05,Victoria Spartz,R,False,True,Candidate self-financing,1143100,0.3665
Indiana,IN05,Victoria Spartz,R,False,True,Other,208759,0.0669
Indiana,IN06,Greg Pence,R,True,True,Small Individual Contributions (≤ $200),1525884,0.4899
Indiana,IN06,Greg Pence,R,True,True,Large Individual Contributions,850628,0.2731
Indiana,IN06,Greg Pence,R,True,True,PAC Contributions*,402750,0.1293
Indiana,IN06,Greg Pence,R,True,True,Candidate self-financing,0,0.0
Indiana,IN06,Greg Pence,R,True,True,Other,335186,0.1076
Indiana,IN06,Jeannine Lee Lake,D,False,False,Small Individual Contributions (≤ $200),91613,0.6403
Indiana,IN06,Jeannine Lee Lake,D,False,False,Large Individual Contributions,29540,0.2064
Indiana,IN06,Jeannine Lee Lake,D,False,False,PAC Contributions*,990,0.0069
Indiana,IN06,Jeannine Lee Lake,D,False,False,Candidate self-financing,20413,0.1427
Indiana,IN06,Jeannine Lee Lake,D,False,False,Other,533,0.0037
Indiana,IN07,Andre Carson,D,True,True,Small Individual Contributions (≤ $200),25864,0.0256
Indiana,IN07,Andre Carson,D,True,True,Large Individual Contributions,493208,0.4875
Indiana,IN07,Andre Carson,D,True,True,PAC Contributions*,448450,0.44329999999999997
Indiana,IN07,Andre Carson,D,True,True,Candidate self-financing,0,0.0
Indiana,IN07,Andre Carson,D,True,True,Other,44113,0.0436
Indiana,IN07,Susan Marie Smith,R,False,False,Small Individual Contributions (≤ $200),6191,0.0984
Indiana,IN07,Susan Marie Smith,R,False,False,Large Individual Contributions,45327,0.7206
Indiana,IN07,Susan Marie Smith,R,False,False,PAC Contributions*,1600,0.0254
Indiana,IN07,Susan Marie Smith,R,False,False,Candidate self-financing,9756,0.1551
Indiana,IN07,Susan Marie Smith,R,False,False,Other,30,0.0005
Indiana,IN08,Larry Bucshon,R,True,True,Small Individual Contributions (≤ $200),15750,0.015
Indiana,IN08,Larry Bucshon,R,True,True,Large Individual Contributions,240500,0.2288
Indiana,IN08,Larry Bucshon,R,True,True,PAC Contributions*,795500,0.7567
Indiana,IN08,Larry Bucshon,R,True,True,Candidate self-financing,0,0.0
Indiana,IN08,Larry Bucshon,R,True,True,Other,-414,-0.0004
Indiana,IN08,Thomasina Marsili,D,False,False,Small Individual Contributions (≤ $200),23671,0.3444
Indiana,IN08,Thomasina Marsili,D,False,False,Large Individual Contributions,36926,0.5372
Indiana,IN08,Thomasina Marsili,D,False,False,PAC Contributions*,3964,0.057699999999999994
Indiana,IN08,Thomasina Marsili,D,False,False,Candidate self-financing,2223,0.0323
Indiana,IN08,Thomasina Marsili,D,False,False,Other,1951,0.028399999999999998
Indiana,IN09,Trey Hollingsworth,R,True,True,Small Individual Contributions (≤ $200),17484,0.015
Indiana,IN09,Trey Hollingsworth,R,True,True,Large Individual Contributions,135141,0.1158
Indiana,IN09,Trey Hollingsworth,R,True,True,PAC Contributions*,1006250,0.8623999999999999
Indiana,IN09,Trey Hollingsworth,R,True,True,Candidate self-financing,0,0.0
Indiana,IN09,Trey Hollingsworth,R,True,True,Other,7880,0.0068000000000000005
Indiana,IN09,Andy Ruff,D,False,False,Small Individual Contributions (≤ $200),76609,0.5167
Indiana,IN09,Andy Ruff,D,False,False,Large Individual Contributions,64780,0.43689999999999996
Indiana,IN09,Andy Ruff,D,False,False,PAC Contributions*,6700,0.0452
Indiana,IN09,Andy Ruff,D,False,False,Candidate self-financing,1000,0.0067
Indiana,IN09,Andy Ruff,D,False,False,Other,-826,-0.005600000000000001
Indiana,IN09,Tonya Millis,L,False,False,Small Individual Contributions (≤ $200),2260,0.2211
Indiana,IN09,Tonya Millis,L,False,False,Large Individual Contributions,400,0.0391
Indiana,IN09,Tonya Millis,L,False,False,PAC Contributions*,0,0.0
Indiana,IN09,Tonya Millis,L,False,False,Candidate self-financing,7261,0.7101999999999999
Indiana,IN09,Tonya Millis,L,False,False,Other,303,0.0296
Iowa,IA01,Abby Finkenauer,D,True,False,Small Individual Contributions (≤ $200),734629,0.1245
Iowa,IA01,Abby Finkenauer,D,True,False,Large Individual Contributions,3148353,0.5335
Iowa,IA01,Abby Finkenauer,D,True,False,PAC Contributions*,1324778,0.2245
Iowa,IA01,Abby Finkenauer,D,True,False,Candidate self-financing,0,0.0
Iowa,IA01,Abby Finkenauer,D,True,False,Other,693681,0.1175
Iowa,IA01,Ashley Hinson,R,False,True,Small Individual Contributions (≤ $200),1685312,0.3256
Iowa,IA01,Ashley Hinson,R,False,True,Large Individual Contributions,2952526,0.5704
Iowa,IA01,Ashley Hinson,R,False,True,PAC Contributions*,393316,0.076
Iowa,IA01,Ashley Hinson,R,False,True,Candidate self-financing,2800,0.0005
Iowa,IA01,Ashley Hinson,R,False,True,Other,141930,0.0274
Iowa,IA02,Rita Hart,D,False,False,Small Individual Contributions (≤ $200),540848,0.1278
Iowa,IA02,Rita Hart,D,False,False,Large Individual Contributions,2447061,0.5781000000000001
Iowa,IA02,Rita Hart,D,False,False,PAC Contributions*,651760,0.154
Iowa,IA02,Rita Hart,D,False,False,Candidate self-financing,472,0.0001
Iowa,IA02,Rita Hart,D,False,False,Other,592852,0.1401
Iowa,IA02,Mariannette Miller-Meeks,R,False,True,Small Individual Contributions (≤ $200),190827,0.08779999999999999
Iowa,IA02,Mariannette Miller-Meeks,R,False,True,Large Individual Contributions,1001685,0.4607
Iowa,IA02,Mariannette Miller-Meeks,R,False,True,PAC Contributions*,367313,0.1689
Iowa,IA02,Mariannette Miller-Meeks,R,False,True,Candidate self-financing,212863,0.09789999999999999
Iowa,IA02,Mariannette Miller-Meeks,R,False,True,Other,401506,0.18469999999999998
Iowa,IA03,Cindy Axne,D,True,True,Small Individual Contributions (≤ $200),793333,0.1272
Iowa,IA03,Cindy Axne,D,True,True,Large Individual Contributions,3619080,0.5803
Iowa,IA03,Cindy Axne,D,True,True,PAC Contributions*,1268620,0.2034
Iowa,IA03,Cindy Axne,D,True,True,Candidate self-financing,0,0.0
Iowa,IA03,Cindy Axne,D,True,True,Other,555943,0.0891
Iowa,IA03,David Young,R,False,False,Small Individual Contributions (≤ $200),439252,0.1386
Iowa,IA03,David Young,R,False,False,Large Individual Contributions,1990170,0.6278
Iowa,IA03,David Young,R,False,False,PAC Contributions*,636036,0.2006
Iowa,IA03,David Young,R,False,False,Candidate self-financing,1979,0.0006
Iowa,IA03,David Young,R,False,False,Other,102634,0.032400000000000005
Iowa,IA04,J.D. Scholten,D,False,False,Small Individual Contributions (≤ $200),1051480,0.3643
Iowa,IA04,J.D. Scholten,D,False,False,Large Individual Contributions,1682724,0.5831000000000001
Iowa,IA04,J.D. Scholten,D,False,False,PAC Contributions*,132103,0.0458
Iowa,IA04,J.D. Scholten,D,False,False,Candidate self-financing,0,0.0
Iowa,IA04,J.D. Scholten,D,False,False,Other,19608,0.0068000000000000005
Iowa,IA04,Randy Feenstra,R,False,True,Small Individual Contributions (≤ $200),154035,0.0808
Iowa,IA04,Randy Feenstra,R,False,True,Large Individual Contributions,1155074,0.6059
Iowa,IA04,Randy Feenstra,R,False,True,PAC Contributions*,537335,0.28190000000000004
Iowa,IA04,Randy Feenstra,R,False,True,Candidate self-financing,2600,0.0014000000000000002
Iowa,IA04,Randy Feenstra,R,False,True,Other,57190,0.03
Kansas,KS01,Tracey Mann,R,False,True,Small Individual Contributions (≤ $200),39775,0.028300000000000002
Kansas,KS01,Tracey Mann,R,False,True,Large Individual Contributions,914779,0.6518999999999999
Kansas,KS01,Tracey Mann,R,False,True,PAC Contributions*,308700,0.22
Kansas,KS01,Tracey Mann,R,False,True,Candidate self-financing,50200,0.0358
Kansas,KS01,Tracey Mann,R,False,True,Other,89899,0.0641
Kansas,KS01,Kali Barnett,D,False,False,Small Individual Contributions (≤ $200),116385,0.193
Kansas,KS01,Kali Barnett,D,False,False,Large Individual Contributions,450823,0.7476
Kansas,KS01,Kali Barnett,D,False,False,PAC Contributions*,9000,0.0149
Kansas,KS01,Kali Barnett,D,False,False,Candidate self-financing,25000,0.0415
Kansas,KS01,Kali Barnett,D,False,False,Other,1828,0.003
Kansas,KS02,Michelle De La Isla,D,False,False,Small Individual Contributions (≤ $200),339510,0.18600000000000003
Kansas,KS02,Michelle De La Isla,D,False,False,Large Individual Contributions,1112130,0.6093999999999999
Kansas,KS02,Michelle De La Isla,D,False,False,PAC Contributions*,288228,0.15789999999999998
Kansas,KS02,Michelle De La Isla,D,False,False,Candidate self-financing,0,0.0
Kansas,KS02,Michelle De La Isla,D,False,False,Other,85217,0.0467
Kansas,KS02,Jake Laturner,R,False,True,Small Individual Contributions (≤ $200),59549,0.0374
Kansas,KS02,Jake Laturner,R,False,True,Large Individual Contributions,773106,0.4852
Kansas,KS02,Jake Laturner,R,False,True,PAC Contributions*,284350,0.17850000000000002
Kansas,KS02,Jake Laturner,R,False,True,Candidate self-financing,0,0.0
Kansas,KS02,Jake Laturner,R,False,True,Other,476401,0.299
Kansas,KS03,Sharice Davids,D,True,True,Small Individual Contributions (≤ $200),950716,0.1686
Kansas,KS03,Sharice Davids,D,True,True,Large Individual Contributions,3186691,0.5652
Kansas,KS03,Sharice Davids,D,True,True,PAC Contributions*,1309878,0.2323
Kansas,KS03,Sharice Davids,D,True,True,Candidate self-financing,0,0.0
Kansas,KS03,Sharice Davids,D,True,True,Other,191267,0.0339
Kansas,KS03,Amanda Adkins,R,False,False,Small Individual Contributions (≤ $200),94666,0.0434
Kansas,KS03,Amanda Adkins,R,False,False,Large Individual Contributions,1783222,0.8170999999999999
Kansas,KS03,Amanda Adkins,R,False,False,PAC Contributions*,170550,0.0781
Kansas,KS03,Amanda Adkins,R,False,False,Candidate self-financing,3304,0.0015
Kansas,KS03,Amanda Adkins,R,False,False,Other,130640,0.0599
Kansas,KS04,Ron Estes,R,True,True,Small Individual Contributions (≤ $200),35889,0.018000000000000002
Kansas,KS04,Ron Estes,R,True,True,Large Individual Contributions,825909,0.4142
Kansas,KS04,Ron Estes,R,True,True,PAC Contributions*,1132979,0.5682
Kansas,KS04,Ron Estes,R,True,True,Candidate self-financing,0,0.0
Kansas,KS04,Ron Estes,R,True,True,Other,-968,-0.0005
Kansas,KS04,Laura Lombard,D,False,False,Small Individual Contributions (≤ $200),102270,0.38670000000000004
Kansas,KS04,Laura Lombard,D,False,False,Large Individual Contributions,167591,0.6336999999999999
Kansas,KS04,Laura Lombard,D,False,False,PAC Contributions*,5750,0.0217
Kansas,KS04,Laura Lombard,D,False,False,Candidate self-financing,0,0.0
Kansas,KS04,Laura Lombard,D,False,False,Other,-11152,-0.042199999999999994
Kentucky,KY01,James Comer,R,True,True,Small Individual Contributions (≤ $200),9223,0.0125
Kentucky,KY01,James Comer,R,True,True,Large Individual Contributions,266950,0.3626
Kentucky,KY01,James Comer,R,True,True,PAC Contributions*,459450,0.6242
Kentucky,KY01,James Comer,R,True,True,Candidate self-financing,0,0.0
Kentucky,KY01,James Comer,R,True,True,Other,493,0.0007000000000000001
Kentucky,KY02,Brett Guthrie,R,True,True,Small Individual Contributions (≤ $200),33107,0.023399999999999997
Kentucky,KY02,Brett Guthrie,R,True,True,Large Individual Contributions,193600,0.13699999999999998
Kentucky,KY02,Brett Guthrie,R,True,True,PAC Contributions*,1184235,0.8382
Kentucky,KY02,Brett Guthrie,R,True,True,Candidate self-financing,0,0.0
Kentucky,KY02,Brett Guthrie,R,True,True,Other,1855,0.0013
Kentucky,KY02,Hank Linderman,D,False,False,Small Individual Contributions (≤ $200),8031,0.086
Kentucky,KY02,Hank Linderman,D,False,False,Large Individual Contributions,74325,0.7959
Kentucky,KY02,Hank Linderman,D,False,False,PAC Contributions*,11032,0.11810000000000001
Kentucky,KY02,Hank Linderman,D,False,False,Candidate self-financing,0,0.0
Kentucky,KY02,Hank Linderman,D,False,False,Other,0,0.0
Kentucky,KY02,Robert Lee Perry,L,False,False,Small Individual Contributions (≤ $200),650,0.0508
Kentucky,KY02,Robert Lee Perry,L,False,False,Large Individual Contributions,9783,0.7644
Kentucky,KY02,Robert Lee Perry,L,False,False,PAC Contributions*,0,0.0
Kentucky,KY02,Robert Lee Perry,L,False,False,Candidate self-financing,2365,0.1848
Kentucky,KY02,Robert Lee Perry,L,False,False,Other,0,0.0
Kentucky,KY03,John Yarmuth,D,True,True,Small Individual Contributions (≤ $200),21416,0.0325
Kentucky,KY03,John Yarmuth,D,True,True,Large Individual Contributions,179026,0.272
Kentucky,KY03,John Yarmuth,D,True,True,PAC Contributions*,461957,0.7017
Kentucky,KY03,John Yarmuth,D,True,True,Candidate self-financing,0,0.0
Kentucky,KY03,John Yarmuth,D,True,True,Other,-4104,-0.0062
Kentucky,KY03,Rhonda Palazzo,R,False,False,Small Individual Contributions (≤ $200),14619,0.31679999999999997
Kentucky,KY03,Rhonda Palazzo,R,False,False,Large Individual Contributions,24100,0.5223
Kentucky,KY03,Rhonda Palazzo,R,False,False,PAC Contributions*,7000,0.1517
Kentucky,KY03,Rhonda Palazzo,R,False,False,Candidate self-financing,425,0.0092
Kentucky,KY03,Rhonda Palazzo,R,False,False,Other,0,0.0
Kentucky,KY04,Thomas Massie,R,True,True,Small Individual Contributions (≤ $200),426531,0.2927
Kentucky,KY04,Thomas Massie,R,True,True,Large Individual Contributions,821225,0.5635
Kentucky,KY04,Thomas Massie,R,True,True,PAC Contributions*,185301,0.1272
Kentucky,KY04,Thomas Massie,R,True,True,Candidate self-financing,0,0.0
Kentucky,KY04,Thomas Massie,R,True,True,Other,24259,0.0166
Kentucky,KY04,Alexandra Owensby,D,False,False,Small Individual Contributions (≤ $200),76821,0.4919
Kentucky,KY04,Alexandra Owensby,D,False,False,Large Individual Contributions,66347,0.42479999999999996
Kentucky,KY04,Alexandra Owensby,D,False,False,PAC Contributions*,12006,0.07690000000000001
Kentucky,KY04,Alexandra Owensby,D,False,False,Candidate self-financing,1000,0.0064
Kentucky,KY04,Alexandra Owensby,D,False,False,Other,0,0.0
Kentucky,KY05,Hal Rogers,R,True,True,Small Individual Contributions (≤ $200),676,0.001
Kentucky,KY05,Hal Rogers,R,True,True,Large Individual Contributions,263450,0.3967
Kentucky,KY05,Hal Rogers,R,True,True,PAC Contributions*,403750,0.6079
Kentucky,KY05,Hal Rogers,R,True,True,Candidate self-financing,0,0.0
Kentucky,KY05,Hal Rogers,R,True,True,Other,-3708,-0.005600000000000001
Kentucky,KY06,Andy Barr,R,True,True,Small Individual Contributions (≤ $200),201579,0.0444
Kentucky,KY06,Andy Barr,R,True,True,Large Individual Contributions,1829441,0.4033
Kentucky,KY06,Andy Barr,R,True,True,PAC Contributions*,2001104,0.4411
Kentucky,KY06,Andy Barr,R,True,True,Candidate self-financing,0,0.0
Kentucky,KY06,Andy Barr,R,True,True,Other,504140,0.11109999999999999
Kentucky,KY06,Josh Hicks,D,False,False,Small Individual Contributions (≤ $200),533990,0.1819
Kentucky,KY06,Josh Hicks,D,False,False,Large Individual Contributions,2153489,0.7334
Kentucky,KY06,Josh Hicks,D,False,False,PAC Contributions*,228683,0.0779
Kentucky,KY06,Josh Hicks,D,False,False,Candidate self-financing,0,0.0
Kentucky,KY06,Josh Hicks,D,False,False,Other,20157,0.0069
Louisiana,LA01,Steve Scalise,R,True,True,Small Individual Contributions (≤ $200),13009776,0.34909999999999997
Louisiana,LA01,Steve Scalise,R,True,True,Large Individual Contributions,14583199,0.3914
Louisiana,LA01,Steve Scalise,R,True,True,PAC Contributions*,60950,0.0016
Louisiana,LA01,Steve Scalise,R,True,True,Candidate self-financing,0,0.0
Louisiana,LA01,Steve Scalise,R,True,True,Other,9608903,0.2579
Louisiana,LA02,Cedric Richmond,D,True,True,Small Individual Contributions (≤ $200),13034,0.008
Louisiana,LA02,Cedric Richmond,D,True,True,Large Individual Contributions,377000,0.23149999999999998
Louisiana,LA02,Cedric Richmond,D,True,True,PAC Contributions*,1240755,0.762
Louisiana,LA02,Cedric Richmond,D,True,True,Candidate self-financing,0,0.0
Louisiana,LA02,Cedric Richmond,D,True,True,Other,-2500,-0.0015
Louisiana,LA03,Clay Higgins,R,True,True,Small Individual Contributions (≤ $200),47053,0.0626
